GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
268,-2082.7041,-18991.465,-3407.223,81.07772112,-21074.1691,-3326.14527888,-24400.3143789
269,-2035.906,-19036.4865,-3402.7933,81.73497384,-21072.3925,-3321.05832616,-24393.4508262
270,-2079.3879,-18989.6379,-3402.7083,80.4491712,-21069.0258,-3322.2591288,-24391.2849288
271,-2064.8057,-18978.9492,-3415.7898,81.03220272,-21043.7549,-3334.75759728,-24378.5124973
272,-2097.5845,-19023.4605,-3394.4486,81.99154224,-21121.045,-3312.45705776,-24433.5020578
273,-2064.6788,-19085.0807,-3356.3459,82.03306392,-21149.7595,-3274.31283608,-24424.0723361
274,-2061.0888,-18973.8894,-3459.4012,83.49572448,-21034.9782,-3375.90547552,-24410.8836755
275,-2059.8,-19023.0498,-3419.6597,81.997002,-21082.8498,-3337.662698,-24420.512498
276,-2072.0587,-19084.7332,-3367.2233,82.98886392,-21156.7919,-3284.23443608,-24441.0263361
277,-2079.6476,-19045.091,-3398.2641,81.89316864,-21124.7386,-3316.37093136,-24441.1095314
278,-2050.6199,-18986.5792,-3435.2803,83.28004704,-21037.1991,-3352.00025296,-24389.199353
279,-2050.4861,-19060.9878,-3394.0596,83.8790892,-21111.4739,-3310.1805108,-24421.6544108
280,-2053.4899,-19034.4179,-3388.9052,82.83107808,-21087.9078,-3306.07412192,-24393.9819219
281,-2083.9901,-18973.6764,-3423.6187,81.18356472,-21057.6665,-3342.43513528,-24400.1016353
282,-2060.3758,-19144.6494,-3343.8119,83.72161944,-21205.0252,-3260.09028056,-24465.1154806
283,-2068.8217,-19039.6369,-3370.3841,82.92486744,-21108.4586,-3287.45923256,-24395.9178326
284,-2069.2121,-19042.508,-3388.0158,82.00024992,-21111.7201,-3306.01555008,-24417.7356501
285,-2069.6858,-18990.5154,-3416.8314,82.60430472,-21060.2012,-3334.22709528,-24394.4282953
286,-2076.4946,-19024.6458,-3403.8125,80.7361992,-21101.1404,-3323.0763008,-24424.2167008
287,-2042.5186,-19018.6074,-3422.485,83.56532616,-21061.126,-3338.91967384,-24400.0456738
288,-2067.1342,-19066.5509,-3365.7362,81.2368908,-21133.6851,-3284.4993092,-24418.1844092
289,-2075.5142,-19022.3965,-3412.7274,81.19620144,-21097.9107,-3331.53119856,-24429.4418986
290,-2065.7292,-19037.1964,-3399.5137,83.35498536,-21102.9256,-3316.15871464,-24419.0843146
291,-2076.1647,-18997.5743,-3406.0026,80.70422256,-21073.739,-3325.29837744,-24399.0373774
292,-2063.0969,-19061.5283,-3382.1546,82.59040368,-21124.6252,-3299.56419632,-24424.1893963
293,-2080.6196,-19076.201,-3356.9682,81.02948904,-21156.8206,-3275.93871096,-24432.759311
294,-2044.6619,-19107.1426,-3391.7868,82.9580076,-21151.8045,-3308.8287924,-24460.6332924
295,-2063.2603,-19060.3276,-3386.4742,83.62430136,-21123.5879,-3302.84989864,-24426.4377986
296,-2095.569,-19113.2356,-3356.8825,81.98209296,-21208.8046,-3274.90040704,-24483.705007
297,-2056.636,-19047.2969,-3386.7966,81.00178488,-21103.9329,-3305.79481512,-24409.7277151
298,-2096.2265,-19122.2138,-3341.9836,80.40956256,-21218.4403,-3261.57403744,-24480.0143374
299,-2076.6027,-19127.1345,-3312.938,81.93971664,-21203.7372,-3230.99828336,-24434.7354834
300,-2039.3821,-19102.8986,-3380.0829,83.59898256,-21142.2807,-3296.48391744,-24438.7646174
301,-2073.5312,-19126.4938,-3337.8541,83.50554816,-21200.025,-3254.34855184,-24454.3735518
302,-2025.1338,-19224.5392,-3329.7159,85.4496684,-21249.673,-3244.2662316,-24493.9392316
303,-2035.0178,-19149.4612,-3353.0799,84.8003688,-21184.479,-3268.2795312,-24452.7585312
304,-2031.7442,-19057.4921,-3383.0595,85.68378144,-21089.2363,-3297.37571856,-24386.6120186
305,-2029.8922,-19030.3556,-3441.674,85.19527728,-21060.2478,-3356.47872272,-24416.7265227
306,-2045.5962,-19129.902,-3383.733,84.7341396,-21175.4982,-3298.9988604,-24474.4970604
307,-2048.3448,-19192.8242,-3335.392,83.5537428,-21241.169,-3251.8382572,-24493.0072572
308,-2092.239,-19108.4182,-3354.2358,83.0198196,-21200.6572,-3271.2159804,-24471.8731804
309,-2074.1672,-19084.145,-3404.0045,84.61199232,-21158.3122,-3319.39250768,-24477.7047077
310,-2037.3485,-19138.3654,-3371.9401,85.24188072,-21175.7139,-3286.69821928,-24462.4121193
311,-2041.6359,-19093.8141,-3352.2983,83.4233148,-21135.45,-3268.8749852,-24404.3249852
312,-2067.2755,-19014.3854,-3416.3789,83.15990784,-21081.6609,-3333.21899216,-24414.8798922
313,-2089.5888,-19118.8018,-3365.3884,83.40601752,-21208.3906,-3281.98238248,-24490.3729825
314,-2053.2777,-19180.0073,-3314.2855,83.90151144,-21233.285,-3230.38398856,-24463.6689886
315,-2031.0348,-19164.9845,-3328.1799,84.47363496,-21196.0193,-3243.70626504,-24439.725565
316,-2063.8755,-19036.0395,-3427.93,85.12702704,-21099.915,-3342.80297296,-24442.717973
317,-2048.6324,-19067.372,-3399.6059,84.20984712,-21116.0044,-3315.39605288,-24431.4004529
318,-2026.0301,-19166.192,-3388.1348,85.31543736,-21192.2221,-3302.81936264,-24495.0414626
319,-2020.2338,-19196.1795,-3304.6527,83.84790312,-21216.4133,-3220.80479688,-24437.2180969
320,-2071.1597,-19049.2572,-3379.8779,84.11417208,-21120.4169,-3295.76372792,-24416.1806279
321,-2054.1576,-19103.0598,-3381.7051,84.76958664,-21157.2174,-3296.93551336,-24454.1529134
322,-2045.1623,-19160.1189,-3375.1688,85.06265688,-21205.2812,-3290.10614312,-24495.3873431
323,-2059.9439,-19117.9586,-3352.6878,82.46281104,-21177.9025,-3270.22498896,-24448.127489
324,-2058.3633,-19156.3543,-3334.9724,85.73819112,-21214.7176,-3249.23420888,-24463.9518089
325,-2056.1572,-19137.2881,-3328.4396,82.92844728,-21193.4453,-3245.51115272,-24438.9564527
326,-2044.2346,-19066.4678,-3379.6171,83.62133136,-21110.7024,-3295.99576864,-24406.6981686
327,-2063.6376,-19117.0491,-3369.1252,83.55305304,-21180.6867,-3285.57214696,-24466.258847
328,-2048.2944,-19150.2852,-3333.5784,83.48676912,-21198.5796,-3250.09163088,-24448.6712309
329,-2084.3442,-19137.2901,-3339.649,83.22427656,-21221.6343,-3256.42472344,-24478.0590234
330,-2079.506,-19124.2721,-3350.1987,82.51713432,-21203.7781,-3267.68156568,-24471.4596657
331,-2046.5969,-19099.1498,-3375.0034,84.0945852,-21145.7467,-3290.9088148,-24436.6555148
332,-2052.4422,-18974.3281,-3425.1284,84.88607688,-21026.7703,-3340.24232312,-24367.0126231
333,-2055.1278,-18982.8409,-3460.9251,83.88478656,-21037.9687,-3377.04031344,-24415.0090134
334,-2064.0061,-19156.3877,-3326.4077,81.84134304,-21220.3938,-3244.56635696,-24464.960157
335,-2074.2167,-19079.1124,-3355.2642,83.94283656,-21153.3291,-3271.32136344,-24424.6504634
336,-2051.5654,-19162.7677,-3349.5659,83.51031744,-21214.3331,-3266.05558256,-24480.3886826
337,-2068.6835,-19119.4783,-3321.199,83.88763704,-21188.1618,-3237.31136296,-24425.473163
338,-2027.1995,-19160.1806,-3311.1842,83.47617216,-21187.3801,-3227.70802784,-24415.0881278
339,-2057.2763,-19169.1998,-3296.6538,83.40172272,-21226.4761,-3213.25207728,-24439.7281773
340,-2081.4652,-19105.3727,-3408.9137,84.16477368,-21186.8379,-3324.74892632,-24511.5868263
341,-2062.373,-19129.8761,-3381.7795,86.11553448,-21192.2491,-3295.66396552,-24487.9130655
342,-2045.1217,-19166.8318,-3349.6109,84.52765224,-21211.9535,-3265.08324776,-24477.0367478
343,-2069.6996,-19214.9868,-3273.1213,84.81716136,-21284.6864,-3188.30413864,-24472.9905386
344,-2068.2271,-19205.8722,-3328.8605,83.69270064,-21274.0993,-3245.16779936,-24519.2670994
345,-2020.9258,-19188.8346,-3358.4892,85.21329096,-21209.7604,-3273.27590904,-24483.036309
346,-2015.6654,-19071.4419,-3326.4508,86.39675136,-21087.1073,-3240.05404864,-24327.1613486
347,-2043.6015,-19110.9992,-3342.5808,82.76790456,-21154.6007,-3259.81289544,-24414.4135954
348,-2050.8594,-19130.3583,-3325.1173,83.42781408,-21181.2177,-3241.68948592,-24422.9071859
349,-2084.1353,-19185.0931,-3282.9093,82.83688056,-21269.2284,-3200.07241944,-24469.3008194
350,-2104.5541,-19180.2748,-3293.1912,81.41596344,-21284.8289,-3211.77523656,-24496.6041366
351,-2047.0538,-19185.0137,-3285.8562,82.4590008,-21232.0675,-3203.3971992,-24435.4646992
352,-2055.4351,-19154.1514,-3301.8058,83.80313424,-21209.5865,-3218.00266576,-24427.5891658
353,-2039.814,-19257.7618,-3282.4573,83.7251352,-21297.5758,-3198.7321648,-24496.3079648
354,-2062.3787,-19186.1154,-3325.1803,82.54900512,-21248.4941,-3242.63129488,-24491.1253949
355,-2058.4975,-19200.5929,-3271.4471,81.61818696,-21259.0904,-3189.82891304,-24448.919313
356,-2073.9839,-19111.7219,-3336.0032,81.70979688,-21185.7058,-3254.29340312,-24439.9992031
357,-2069.4625,-19107.4233,-3305.7006,82.039842,-21176.8858,-3223.660758,-24400.546558
358,-2103.2107,-19089.9122,-3345.2957,81.5962968,-21193.1229,-3263.6994032,-24456.8223032
359,-2052.7584,-19208.4443,-3294.5661,81.84174336,-21261.2027,-3212.72435664,-24473.9270566
360,-2078.2435,-19208.5437,-3292.538,82.53744768,-21286.7872,-3210.00055232,-24496.7877523
361,-2065.3055,-19144.4085,-3341.0612,81.88698744,-21209.714,-3259.17421256,-24468.8882126
362,-2061.2585,-19196.1849,-3326.338,83.87841672,-21257.4434,-3242.45958328,-24499.9029833
363,-2041.9906,-19213.473,-3294.5714,83.29963824,-21255.4636,-3211.27176176,-24466.7353618
364,-2073.1261,-19143.2138,-3309.0264,81.89537184,-21216.3399,-3227.13102816,-24443.4709282
365,-2057.4271,-19078.2852,-3399.5295,83.0500668,-21135.7123,-3316.4794332,-24452.1917332
366,-2050.2884,-19182.3411,-3331.6734,83.85459408,-21232.6295,-3247.81880592,-24480.4483059
367,-2058.7463,-19105.2022,-3382.0013,82.36039608,-21163.9485,-3299.64090392,-24463.5894039
368,-2049.5708,-19126.8229,-3341.3317,82.6096932,-21176.3937,-3258.7220068,-24435.1157068
369,-2017.4529,-19153.2899,-3359.8489,83.68507656,-21170.7428,-3276.16382344,-24446.9066234
370,-2051.8424,-19055.2964,-3387.5714,82.15024536,-21107.1388,-3305.42115464,-24412.5599546
371,-2023.0706,-19068.7952,-3413.4527,84.27018456,-21091.8658,-3329.18251544,-24421.0483154
372,-2067.4948,-19087.6187,-3378.7835,82.22014728,-21155.1135,-3296.56335272,-24451.6768527
373,-2062.5641,-19214.009,-3268.9183,82.46528568,-21276.5731,-3186.45301432,-24463.0261143
374,-2030.0312,-19203.354,-3289.7504,81.89037576,-21233.3852,-3207.86002424,-24441.2452242
375,-2027.253,-19088.9621,-3363.7855,81.38815128,-21116.2151,-3282.39734872,-24398.6124487
376,-2055.4327,-19174.761,-3333.0805,81.668754,-21230.1937,-3251.411746,-24481.605446
377,-2099.2569,-18991.722,-3428.2986,83.65412088,-21090.9789,-3344.64447912,-24435.6233791
378,-2078.7176,-19080.1456,-3401.6716,81.39663648,-21158.8632,-3320.27496352,-24479.1381635
379,-2034.0258,-19094.7355,-3340.1236,80.97128496,-21128.7613,-3259.15231504,-24387.913615
380,-2067.5732,-19034.5042,-3403.6651,82.35671688,-21102.0774,-3321.30838312,-24423.3857831
381,-2074.1386,-19026.5371,-3394.1471,82.6665228,-21100.6757,-3311.4805772,-24412.1562772
382,-2080.3261,-19072.8919,-3394.2348,81.08661024,-21153.218,-3313.14818976,-24466.3661898
383,-2058.5251,-19049.3138,-3406.7752,82.15766496,-21107.8389,-3324.61753504,-24432.456435
384,-2033.9336,-19000.3102,-3466.3547,82.50070248,-21034.2438,-3383.85399752,-24418.0977975
385,-2055.2007,-18880.7671,-3467.8704,83.0911068,-20935.9678,-3384.7792932,-24320.7470932
386,-2072.7492,-18921.487,-3453.022,81.1320948,-20994.2362,-3371.8899052,-24366.1261052
387,-2052.3334,-18961.4678,-3440.0754,83.87425656,-21013.8012,-3356.20114344,-24370.0023434
388,-2026.9928,-19035.7025,-3393.1073,81.81340128,-21062.6953,-3311.29389872,-24373.9891987
389,-2053.7203,-19079.9835,-3381.4933,81.77520672,-21133.7038,-3299.71809328,-24433.4218933
390,-2032.9048,-19106.0996,-3379.0253,84.34700208,-21139.0044,-3294.67829792,-24433.6826979
391,-2104.3224,-19036.365,-3385.6301,82.69045488,-21140.6874,-3302.93964512,-24443.6270451
392,-2041.9743,-19076.6789,-3372.0021,82.30769784,-21118.6532,-3289.69440216,-24408.3476022
393,-2080.6602,-19118.6159,-3326.6688,80.39446704,-21199.2761,-3246.27433296,-24445.550433
394,-2052.8814,-19020.4396,-3406.1275,82.89240768,-21073.321,-3323.23509232,-24396.5560923
395,-2026.9475,-19210.7755,-3356.1406,82.98724104,-21237.723,-3273.15335896,-24510.876359
396,-2100.6532,-19063.0206,-3357.3106,82.2160152,-21163.6738,-3275.0945848,-24438.7683848
397,-2091.877,-19103.0993,-3337.2367,81.33280344,-21194.9763,-3255.90389656,-24450.8801966
398,-2057.8874,-19047.8297,-3439.894,84.28671504,-21105.7171,-3355.60728496,-24461.324385
399,-2080.4666,-19064.2801,-3419.1564,85.2209856,-21144.7467,-3333.9354144,-24478.6821144
400,-2042.4954,-19045.3996,-3415.6996,82.12181616,-21087.895,-3333.57778384,-24421.4727838
401,-2079.2181,-18981.9508,-3430.836,82.35824112,-21061.1689,-3348.47775888,-24409.6466589
402,-2063.4746,-19008.8919,-3419.0957,83.33014968,-21072.3665,-3335.76555032,-24408.1320503
403,-2065.8032,-19032.5403,-3392.5409,82.4031288,-21098.3435,-3310.1377712,-24408.4812712
404,-2060.8594,-19009.7749,-3413.2574,81.48065112,-21070.6343,-3331.77674888,-24402.4110489
405,-2057.6247,-19104.0655,-3373.9748,81.43084512,-21161.6902,-3292.54395488,-24454.2341549
406,-2082.8861,-19088.4221,-3378.5532,80.79364224,-21171.3082,-3297.75955776,-24469.0677578
407,-2083.458,-19066.2334,-3380.5155,81.61132392,-21149.6914,-3298.90417608,-24448.5955761
408,-2074.8404,-19164.2427,-3310.6472,80.65623888,-21239.0831,-3229.99096112,-24469.0740611
409,-2049.2815,-19163.2427,-3334.7225,83.72745864,-21212.5242,-3250.99504136,-24463.5192414
410,-2038.1688,-19166.7461,-3310.3645,82.95446016,-21204.9149,-3227.41003984,-24432.3249398
411,-2083.8094,-19134.4991,-3306.1805,81.2921184,-21218.3085,-3224.8883816,-24443.1968816
412,-2049.1767,-19077.2922,-3394.3543,83.40356016,-21126.4689,-3310.95073984,-24437.4196398
413,-2032.8938,-19179.4676,-3330.6849,83.8830816,-21212.3614,-3246.8018184,-24459.1632184
414,-2051.5247,-19178.4898,-3311.1199,83.0482632,-21230.0145,-3228.0716368,-24458.0861368
415,-2065.3959,-19073.2181,-3369.038,81.11695248,-21138.614,-3287.92104752,-24426.5350475
416,-2052.5462,-19174.0869,-3317.2228,82.56955968,-21226.6331,-3234.65324032,-24461.2863403
417,-2078.7013,-19076.3061,-3349.4217,82.50406344,-21155.0074,-3266.91763656,-24421.9250366
418,-2021.9991,-19166.0625,-3328.2165,83.31064848,-21188.0616,-3244.90585152,-24432.9674515
419,-2076.0581,-19147.313,-3296.1516,79.98371568,-21223.3711,-3216.16788432,-24439.5389843
420,-2090.0059,-19029.4268,-3380.0843,80.21804616,-21119.4327,-3299.86625384,-24419.2989538
421,-2057.9022,-19117.9109,-3395.5152,82.39583304,-21175.8131,-3313.11936696,-24488.932467
422,-2011.5752,-19239.7254,-3327.7198,83.63041776,-21251.3006,-3244.08938224,-24495.3899822
423,-2048.8503,-19139.4408,-3325.2294,82.59283368,-21188.2911,-3242.63656632,-24430.9276663
424,-2042.0539,-19207.3345,-3318.3614,83.2605732,-21249.3884,-3235.1008268,-24484.4892268
425,-2091.5202,-19108.4655,-3372.6342,82.26761904,-21199.9857,-3290.36658096,-24490.352281
426,-2041.4927,-19095.3518,-3390.7159,83.58992208,-21136.8445,-3307.12597792,-24443.9704779
427,-2064.648,-19117.9365,-3359.9752,82.47001248,-21182.5845,-3277.50518752,-24460.0896875
428,-2058.3707,-19189.124,-3324.1215,82.257714,-21247.4947,-3241.863786,-24489.358486
429,-2066.5759,-19117.7992,-3336.9742,82.78393248,-21184.3751,-3254.19026752,-24438.5653675
430,-2035.9338,-19225.1094,-3297.787,81.71285472,-21261.0432,-3216.07414528,-24477.1173453
431,-2054.1659,-19117.7777,-3312.6343,81.93280824,-21171.9436,-3230.70149176,-24402.6450918
432,-2024.425,-19114.2971,-3342.4129,82.48884696,-21138.7221,-3259.92405304,-24398.646153
433,-2049.2994,-19145.5776,-3333.4497,83.05075008,-21194.877,-3250.39894992,-24445.2759499
434,-2072.8243,-19159.8369,-3360.293,79.28220168,-21232.6612,-3281.01079832,-24513.6719983
435,-2049.0783,-19095.3101,-3393.4634,82.42795872,-21144.3884,-3311.03544128,-24455.4238413
436,-2032.3315,-19053.0374,-3383.6027,82.66339944,-21085.3689,-3300.93930056,-24386.3082006
437,-2084.8121,-19059.0925,-3368.083,80.35362072,-21143.9046,-3287.72937928,-24431.6339793
438,-2074.674,-19103.751,-3421.2032,80.90630136,-21178.425,-3340.29689864,-24518.7218986
439,-2041.0515,-19139.4038,-3366.3709,82.95787224,-21180.4553,-3283.41302776,-24463.8683278
440,-2090.684,-19143.69,-3342.5469,79.57635408,-21234.374,-3262.97054592,-24497.3445459
441,-2081.0398,-19011.6964,-3414.5678,81.85960008,-21092.7362,-3332.70819992,-24425.4443999
442,-2033.1111,-19051.828,-3402.2271,81.35546184,-21084.9391,-3320.87163816,-24405.8107382
443,-2089.1737,-19123.487,-3386.0855,81.26394768,-21212.6607,-3304.82155232,-24517.4822523
444,-2061.5125,-19062.3244,-3377.5281,81.2441592,-21123.8369,-3296.2839408,-24420.1208408
445,-2063.2936,-19056.9537,-3392.9915,83.29162896,-21120.2473,-3309.69987104,-24429.947171
446,-2066.1676,-18992.3527,-3411.9241,83.6643528,-21058.5203,-3328.2597472,-24386.7800472
447,-2054.745,-19011.0623,-3406.7653,82.43320824,-21065.8073,-3324.33209176,-24390.1393918
448,-2075.2215,-19172.761,-3301.1353,81.66912048,-21247.9825,-3219.46617952,-24467.4486795
449,-2074.3178,-19176.5891,-3318.048,82.04360832,-21250.9069,-3236.00439168,-24486.9112917
450,-2079.2341,-19071.7156,-3417.4818,81.5018112,-21150.9497,-3335.9799888,-24486.9296888
451,-2036.1069,-19119.0543,-3369.389,82.56515688,-21155.1612,-3286.82384312,-24441.9850431
452,-2056.2131,-19069.358,-3390.6424,83.24129952,-21125.5711,-3307.40110048,-24432.9722005
453,-2052.0857,-19098.6195,-3408.8534,85.23761184,-21150.7052,-3323.61578816,-24474.3209882
454,-2058.6567,-19106.0508,-3392.4418,84.12035472,-21164.7075,-3308.32144528,-24473.0289453
455,-2051.8867,-19069.3246,-3400.425,84.7775844,-21121.2113,-3315.6474156,-24436.8587156
456,-2061.277,-19072.8758,-3416.5667,83.90202624,-21134.1528,-3332.66467376,-24466.8174738
457,-2025.7909,-19109.171,-3374.8144,84.39866352,-21134.9619,-3290.41573648,-24425.3776365
458,-2058.0942,-19092.757,-3407.1127,84.69040248,-21150.8512,-3322.42229752,-24473.2734975
459,-2041.7867,-19055.5406,-3447.1934,84.96718416,-21097.3273,-3362.22621584,-24459.5535158
460,-2016.7236,-19103.1126,-3408.8151,85.5914976,-21119.8362,-3323.2236024,-24443.0598024
461,-2052.4315,-19056.7787,-3433.1433,84.63203424,-21109.2102,-3348.51126576,-24457.7214658
462,-2039.9583,-19174.4927,-3374.9396,84.92685552,-21214.451,-3290.01274448,-24504.4637445
463,-2005.3318,-19061.3155,-3402.3554,85.23889344,-21066.6473,-3317.11650656,-24383.7638066
464,-2058.6075,-19067.8657,-3409.0933,85.14243288,-21126.4732,-3323.95086712,-24450.4240671
465,-2027.3802,-19086.588,-3385.0946,84.92740776,-21113.9682,-3300.16719224,-24414.1353922
466,-2037.1274,-19082.4665,-3403.4534,85.66688232,-21119.5939,-3317.78651768,-24437.3804177
467,-2036.2997,-19126.531,-3381.7845,85.19724216,-21162.8307,-3296.58725784,-24459.4179578
468,-2041.9645,-19101.45,-3403.5247,84.00701592,-21143.4145,-3319.51768408,-24462.9321841
469,-1998.6403,-19188.0976,-3335.316,85.42281672,-21186.7379,-3249.89318328,-24436.6310833
470,-2014.8567,-19094.9887,-3418.6579,86.64247944,-21109.8454,-3332.01542056,-24441.8608206
471,-2061.3735,-18979.5706,-3442.1937,87.35656176,-21040.9441,-3354.83713824,-24395.7812382
472,-2035.9193,-19053.5432,-3438.2929,85.27156272,-21089.4625,-3353.02133728,-24442.4838373
473,-2053.3469,-19039.7048,-3392.3121,85.20937272,-21093.0517,-3307.10272728,-24400.1544273
474,-2038.2415,-19084.6292,-3355.3747,84.10099392,-21122.8707,-3271.27370608,-24394.1444061
475,-2040.4337,-19076.4839,-3342.1246,83.37776616,-21116.9176,-3258.74683384,-24375.6644338
476,-2047.6066,-19088.5471,-3351.3002,84.1036104,-21136.1537,-3267.1965896,-24403.3502896
477,-2083.0649,-19101.7827,-3373.3696,84.1095144,-21184.8476,-3289.2600856,-24474.1076856
478,-2067.4805,-19132.5221,-3329.4542,84.59282808,-21200.0026,-3244.86137192,-24444.8639719
479,-2064.3362,-19154.4942,-3331.307,82.3957668,-21218.8304,-3248.9112332,-24467.7416332
480,-2073.3244,-19020.1693,-3392.4254,83.12313024,-21093.4937,-3309.30226976,-24402.7959698
481,-2071.2208,-19033.5606,-3384.3317,83.41352856,-21104.7814,-3300.91817144,-24405.6995714
482,-2051.6951,-19085.6159,-3370.1845,84.24188352,-21137.311,-3285.94261648,-24423.2536165
483,-2054.7112,-19042.8958,-3416.1022,84.88557504,-21097.607,-3331.21662496,-24428.823625
484,-2055.8577,-19028.3518,-3435.2315,85.14907272,-21084.2095,-3350.08242728,-24434.2919273
485,-2060.647,-18903.7565,-3485.2369,86.89248864,-20964.4035,-3398.34441136,-24362.7479114
486,-2044.3932,-18961.8605,-3487.106,85.97690568,-21006.2537,-3401.12909432,-24407.3827943
487,-2049.2248,-19026.6505,-3458.3288,86.3869896,-21075.8753,-3371.9418104,-24447.8171104
488,-2011.2932,-19030.5332,-3452.8786,86.06964024,-21041.8264,-3366.80895976,-24408.6353598
489,-2029.7248,-18984.8796,-3456.1581,87.34801032,-21014.6044,-3368.81008968,-24383.4144897
490,-2037.1945,-18912.6353,-3534.5059,89.37584208,-20949.8298,-3445.13005792,-24394.9598579
491,-2066.5301,-18866.428,-3533.7921,87.18588648,-20932.9581,-3446.60621352,-24379.5643135
492,-2055.3236,-18987.3301,-3445.1975,85.24725624,-21042.6537,-3359.95024376,-24402.6039438
493,-2076.7071,-19062.4859,-3378.9331,84.61084752,-21139.193,-3294.32225248,-24433.5152525
494,-2058.994,-19029.5441,-3414.2825,85.4360604,-21088.5381,-3328.8464396,-24417.3845396
495,-2042.151,-19011.7875,-3426.7403,85.1957352,-21053.9385,-3341.5445648,-24395.4830648
